biometric_log_id,candidate_id,capture_timestamp,device_id,match_score,match_status,retry_count
449,474.0,2026-05-03 09:55:00,DEV0456,74,match,0
450,475.0,2026-05-03 09:11:00,DEV0156,94,match,0
451,476.0,2026-05-03 09:34:00,DEV0380,34,no_match,1
452,477.0,2026-05-03 09:43:00,DEV0230,97,match,0
453,478.0,2026-05-03 09:51:00,DEV0054,85,match,0
454,480.0,2026-05-03 09:56:00,DEV0392,98,match,0
455,481.0,2026-05-03 09:53:00,DEV0432,81,match,0
456,482.0,2026-05-03 09:22:00,DEV0180,79,match,0
457,483.0,2026-05-03 09:45:00,DEV0292,71,match,0
458,484.0,2026-05-03 09:39:00,DEV0202,80,match,0
459,485.0,2026-05-03 09:25:00,DEV0388,90,match,0
460,486.0,2026-05-03 09:54:00,DEV0388,70,match,0
461,487.0,2026-05-03 09:08:00,DEV0261,83,match,0
462,488.0,2026-05-03 09:01:00,DEV0091,76,match,0
463,489.0,2026-05-03 09:17:00,DEV0056,76,match,0
464,490.0,2026-05-03 09:15:00,DEV0306,91,match,0
465,491.0,2026-05-03 09:39:00,DEV0108,95,match,0
466,492.0,2026-05-03 09:53:00,DEV0270,88,match,0
467,493.0,2026-05-03 09:15:00,DEV0427,70,match,0
468,494.0,2026-05-03 09:04:00,DEV0399,98,match,0
469,495.0,2026-05-03 09:53:00,DEV0085,98,match,0
470,496.0,2026-05-03 09:11:00,DEV0281,96,match,0
471,497.0,2026-05-03 09:21:00,DEV0485,71,match,0
472,498.0,2026-05-03 09:54:00,DEV0171,81,match,0
473,499.0,2026-05-03 09:55:00,DEV0295,99,match,0
474,500.0,2026-05-03 09:20:00,DEV0419,83,match,0
475,501.0,2026-05-03 09:33:00,DEV0129,94,match,0
476,502.0,2026-05-03 09:27:00,DEV0075,81,match,0
477,503.0,2026-05-03 09:38:00,DEV0394,97,match,0
478,504.0,2026-05-03 09:14:00,DEV0333,71,match,0
479,505.0,2026-05-03 09:00:00,DEV0374,94,match,0
480,506.0,2026-05-03 09:02:00,DEV0041,84,match,0
481,507.0,2026-05-03 09:29:00,DEV0103,94,match,0
482,508.0,2026-05-03 09:54:00,DEV0272,93,match,0
483,509.0,2026-05-03 09:54:00,DEV0162,71,match,0
484,510.0,2026-05-03 09:11:00,DEV0169,55,no_match,2
485,511.0,2026-05-03 09:45:00,DEV0040,83,match,0
486,512.0,2026-05-03 09:43:00,DEV0115,96,match,0
487,513.0,2026-05-03 09:57:00,DEV0074,97,match,0
488,514.0,2026-05-03 09:10:00,DEV0387,77,match,0
489,515.0,2026-05-03 09:04:00,DEV0061,83,match,0
490,516.0,2026-05-03 09:01:00,DEV0327,86,match,0
491,517.0,2026-05-03 09:54:00,DEV0090,98,match,0
492,518.0,2026-05-03 09:38:00,DEV0278,89,match,0
493,519.0,2026-05-03 09:34:00,DEV0427,90,match,0
494,520.0,2026-05-03 09:08:00,DEV0426,98,match,0
495,521.0,2026-05-03 09:03:00,DEV0218,26,no_match,1
496,522.0,2026-05-03 09:29:00,DEV0417,89,match,0
497,523.0,2026-05-03 09:26:00,DEV0066,83,match,0
498,524.0,2026-05-03 09:51:00,DEV0229,87,match,0
499,525.0,2026-05-03 09:20:00,DEV0341,74,match,0
500,526.0,2026-05-03 09:19:00,DEV0475,84,match,0
501,527.0,2026-05-03 09:31:00,DEV0443,87,match,0
502,528.0,2026-05-03 09:05:00,DEV0239,82,match,0
503,529.0,2026-05-03 09:01:00,DEV0073,71,match,0
504,531.0,2026-05-03 09:46:00,DEV0333,72,match,0
505,532.0,2026-05-03 09:52:00,DEV0274,95,match,0
506,533.0,2026-05-03 09:47:00,DEV0275,93,match,0
507,534.0,2026-05-03 09:43:00,DEV0111,79,match,0
508,535.0,2026-05-03 09:17:00,DEV0320,74,match,0
509,536.0,2026-05-03 09:35:00,DEV0057,94,match,0
510,537.0,2026-05-03 09:40:00,DEV0495,98,match,0
511,538.0,2026-05-03 09:49:00,DEV0474,78,match,0
512,539.0,2026-05-03 09:45:00,DEV0343,72,match,0
513,540.0,2026-05-03 09:31:00,DEV0387,98,match,0
514,541.0,2026-05-03 09:17:00,DEV0179,88,match,0
515,542.0,2026-05-03 09:24:00,DEV0258,74,match,0
516,544.0,2026-05-03 09:04:00,DEV0050,79,match,0
517,545.0,2026-05-03 09:09:00,DEV0305,98,match,0
518,546.0,2026-05-03 09:30:00,DEV0439,84,match,0
519,547.0,2026-05-03 09:19:00,DEV0060,70,match,0
520,549.0,2026-05-03 09:31:00,DEV0053,78,match,0
521,550.0,2026-05-03 09:55:00,DEV0432,85,match,0
522,551.0,2026-05-03 09:09:00,DEV0345,84,match,0
523,552.0,2026-05-03 09:01:00,DEV0095,94,match,0
524,553.0,2026-05-03 09:15:00,DEV0490,74,match,0
525,554.0,2026-05-03 09:13:00,DEV0202,83,match,0
526,555.0,2026-05-03 09:45:00,DEV0230,71,match,0
527,556.0,2026-05-03 09:22:00,DEV0221,70,match,0
528,557.0,2026-05-03 09:10:00,DEV0060,88,match,0
529,558.0,2026-05-03 09:01:00,DEV0268,88,match,0
530,559.0,2026-05-03 09:14:00,DEV0195,80,match,0
531,560.0,2026-05-03 09:03:00,DEV0225,90,match,0
532,561.0,2026-05-03 09:02:00,DEV0291,94,match,0
533,562.0,2026-05-03 09:50:00,DEV0186,93,match,0
534,563.0,2026-05-03 09:32:00,DEV0459,83,match,0
535,564.0,2026-05-03 09:39:00,DEV0037,98,match,0
536,565.0,2026-05-03 09:23:00,DEV0079,75,match,0
537,566.0,2026-05-03 09:19:00,DEV0354,72,match,0
538,568.0,2026-05-03 09:17:00,DEV0412,70,match,0
539,569.0,2026-05-03 09:44:00,DEV0019,72,match,0
540,570.0,2026-05-03 09:38:00,DEV0482,85,match,0
541,571.0,2026-05-03 09:54:00,DEV0311,84,match,0
542,572.0,2026-05-03 09:26:00,DEV0211,84,match,0
543,573.0,2026-05-03 09:26:00,DEV0356,91,match,0
544,574.0,2026-05-03 09:26:00,DEV0140,97,match,0
545,575.0,2026-05-03 09:12:00,DEV0194,78,match,0
546,576.0,2026-05-03 09:44:00,DEV0253,84,match,0
547,578.0,2026-05-03 09:56:00,DEV0414,88,match,0
548,579.0,2026-05-03 09:19:00,DEV0463,95,match,0
549,580.0,2026-05-03 09:03:00,DEV0421,71,match,0
550,581.0,2026-05-03 09:30:00,DEV0155,90,match,0
551,582.0,2026-05-03 09:22:00,DEV0477,85,match,0
552,583.0,2026-05-03 09:09:00,DEV0130,79,match,0
553,584.0,2026-05-03 09:38:00,DEV0010,89,match,0
554,585.0,2026-05-03 09:05:00,DEV0144,91,match,0
555,586.0,2026-05-03 09:39:00,DEV0384,77,match,0
556,587.0,2026-05-03 09:47:00,DEV0050,98,match,0
557,588.0,2026-05-03 09:32:00,DEV0004,76,match,0
558,589.0,2026-05-03 09:48:00,DEV0325,98,match,0
559,590.0,2026-05-03 09:24:00,DEV0404,99,match,0
560,591.0,2026-05-03 09:43:00,DEV0334,77,match,0
561,592.0,2026-05-03 09:16:00,DEV0482,72,match,0
562,593.0,2026-05-03 09:16:00,DEV0491,98,match,0
563,594.0,2026-05-03 09:42:00,DEV0272,93,match,0
564,595.0,2026-05-03 09:51:00,DEV0096,79,match,0
565,596.0,2026-05-03 09:00:00,DEV0084,87,match,0
566,597.0,2026-05-03 09:32:00,DEV0378,79,match,0
567,598.0,2026-05-03 09:49:00,DEV0009,86,match,0
568,600.0,2026-05-03 09:40:00,DEV0370,78,match,0
569,601.0,2026-05-03 09:38:00,DEV0458,75,match,0
570,602.0,2026-05-03 09:21:00,DEV0377,70,match,0
571,603.0,2026-05-03 09:12:00,DEV0357,87,match,0
572,604.0,2026-05-03 09:18:00,DEV0139,91,match,0
573,605.0,2026-05-03 09:05:00,DEV0058,76,match,0
574,606.0,2026-05-03 09:18:00,DEV0171,74,match,0
575,607.0,2026-05-03 09:34:00,DEV0215,73,match,0
576,608.0,2026-05-03 09:01:00,DEV0004,96,match,0
577,609.0,2026-05-03 09:47:00,DEV0017,73,match,0
578,610.0,2026-05-03 09:20:00,DEV0348,83,match,0
579,611.0,2026-05-03 09:42:00,DEV0196,93,match,0
580,612.0,2026-05-03 09:19:00,DEV0499,99,match,0
581,613.0,2026-05-03 09:10:00,DEV0278,86,match,0
582,614.0,2026-05-03 09:50:00,DEV0249,73,match,0
583,615.0,2026-05-03 09:11:00,DEV0413,86,match,0
584,616.0,2026-05-03 09:41:00,DEV0004,93,match,0
585,617.0,2026-05-03 09:14:00,DEV0200,92,match,0
586,618.0,2026-05-03 09:30:00,DEV0124,71,match,0
587,619.0,2026-05-03 09:55:00,DEV0172,99,match,0
588,620.0,2026-05-03 09:19:00,DEV0200,98,match,0
589,621.0,2026-05-03 09:29:00,DEV0347,99,match,0
590,622.0,2026-05-03 09:15:00,DEV0045,99,match,0
591,623.0,2026-05-03 09:17:00,DEV0066,23,no_match,2
592,624.0,2026-05-03 09:16:00,DEV0130,95,match,0
593,625.0,2026-05-03 09:00:00,DEV0414,71,match,0
594,626.0,2026-05-03 09:42:00,DEV0231,71,match,0
595,627.0,2026-05-03 09:47:00,DEV0158,74,match,0
596,628.0,2026-05-03 09:57:00,DEV0229,87,match,0
597,629.0,2026-05-03 09:44:00,DEV0113,75,match,0
598,630.0,2026-05-03 09:19:00,DEV0368,82,match,0
599,631.0,2026-05-03 09:43:00,DEV0266,99,match,0
600,632.0,2026-05-03 09:05:00,DEV0303,95,match,0
601,633.0,2026-05-03 09:03:00,DEV0468,95,match,0
602,635.0,2026-05-03 09:03:00,DEV0017,82,match,0
603,636.0,2026-05-03 09:50:00,DEV0116,30,error,1
604,637.0,2026-05-03 09:27:00,DEV0001,85,match,0
605,638.0,2026-05-03 09:36:00,DEV0332,99,match,0
606,639.0,2026-05-03 09:54:00,DEV0188,77,match,0
607,640.0,2026-05-03 09:20:00,DEV0335,83,match,0
608,641.0,2026-05-03 09:26:00,DEV0170,77,match,0
609,642.0,2026-05-03 09:34:00,DEV0035,90,match,0
610,643.0,2026-05-03 09:43:00,DEV0476,92,match,0
611,644.0,2026-05-03 09:17:00,DEV0003,74,match,0
612,645.0,2026-05-03 09:13:00,DEV0170,70,match,0
613,646.0,2026-05-03 09:05:00,DEV0224,94,match,0
614,647.0,2026-05-03 09:47:00,DEV0180,81,match,0
615,648.0,2026-05-03 09:36:00,DEV0414,70,match,0
616,649.0,2026-05-03 09:51:00,DEV0419,85,match,0
617,650.0,2026-05-03 09:19:00,DEV0023,81,match,0
618,651.0,2026-05-03 09:33:00,DEV0270,73,match,0
619,652.0,2026-05-03 09:22:00,DEV0068,94,match,0
620,653.0,2026-05-03 09:23:00,DEV0063,90,match,0
621,654.0,2026-05-03 09:26:00,DEV0275,70,match,0
622,655.0,2026-05-03 09:47:00,DEV0231,84,match,0
623,656.0,2026-05-03 09:01:00,DEV0046,94,match,0
624,657.0,2026-05-03 09:43:00,DEV0115,93,match,0
625,659.0,2026-05-03 09:52:00,DEV0047,99,match,0
626,660.0,2026-05-03 09:15:00,DEV0271,89,match,0
627,661.0,2026-05-03 09:23:00,DEV0097,85,match,0
628,662.0,2026-05-03 09:14:00,DEV0101,95,match,0
629,663.0,2026-05-03 09:58:00,DEV0117,83,match,0
630,664.0,2026-05-03 09:33:00,DEV0111,84,match,0
631,665.0,2026-05-03 09:35:00,DEV0352,76,match,0
632,666.0,2026-05-03 09:43:00,DEV0075,84,match,0
633,667.0,2026-05-03 09:03:00,DEV0033,97,match,0
634,668.0,2026-05-03 09:45:00,DEV0107,71,match,0
635,669.0,2026-05-03 09:54:00,DEV0123,94,match,0
636,670.0,2026-05-03 09:07:00,DEV0110,99,match,0
637,671.0,2026-05-03 09:52:00,DEV0315,74,match,0
638,672.0,2026-05-03 09:10:00,DEV0472,92,match,0
639,673.0,2026-05-03 09:41:00,DEV0372,93,match,0
640,674.0,2026-05-03 09:44:00,DEV0230,91,match,0
641,675.0,2026-05-03 09:48:00,DEV0007,80,match,0
642,676.0,2026-05-03 09:02:00,DEV0258,76,match,0
643,677.0,2026-05-03 09:32:00,DEV0033,94,match,0
644,678.0,2026-05-03 09:29:00,DEV0071,99,match,0
645,680.0,2026-05-03 09:24:00,DEV0284,71,match,0
646,681.0,2026-05-03 09:35:00,DEV0323,81,match,0
647,682.0,2026-05-03 09:25:00,DEV0262,72,match,0
648,683.0,2026-05-03 09:13:00,DEV0075,89,match,0
649,684.0,2026-05-03 09:54:00,DEV0062,89,match,0
650,685.0,2026-05-03 09:42:00,DEV0446,75,match,0
651,686.0,2026-05-03 09:06:00,DEV0123,99,match,0
652,687.0,2026-05-03 09:44:00,DEV0055,72,match,0
653,689.0,2026-05-03 09:29:00,DEV0068,99,match,0
654,690.0,2026-05-03 09:07:00,DEV0322,86,match,0
655,691.0,2026-05-03 09:58:00,DEV0023,90,match,0
656,692.0,2026-05-03 09:31:00,DEV0079,95,match,0
657,693.0,2026-05-03 09:15:00,DEV0482,88,match,0
658,696.0,2026-05-03 09:41:00,DEV0333,96,match,0
659,697.0,2026-05-03 09:17:00,DEV0434,83,match,0
660,699.0,2026-05-03 09:38:00,DEV0370,80,match,0
661,700.0,2026-05-03 09:14:00,DEV0419,97,match,0
662,701.0,2026-05-03 09:51:00,DEV0258,87,match,0
663,702.0,2026-05-03 09:01:00,DEV0284,43,no_match,1
664,703.0,2026-05-03 09:19:00,DEV0438,76,match,0
665,704.0,2026-05-03 09:27:00,DEV0328,98,match,0
666,705.0,2026-05-03 09:50:00,DEV0135,92,match,0
667,706.0,2026-05-03 09:01:00,DEV0068,9,error,1
668,707.0,2026-05-03 09:02:00,DEV0081,57,no_match,2
669,708.0,2026-05-03 09:07:00,DEV0466,93,match,0
670,709.0,2026-05-03 09:51:00,DEV0275,74,match,0
671,710.0,2026-05-03 09:52:00,DEV0136,83,match,0
672,711.0,2026-05-03 09:56:00,DEV0041,85,match,0
673,713.0,2026-05-03 09:50:00,DEV0461,74,match,0
674,714.0,2026-05-03 09:17:00,DEV0438,79,match,0
675,715.0,2026-05-03 09:48:00,DEV0052,93,match,0
676,716.0,2026-05-03 09:18:00,DEV0480,27,no_match,1
677,717.0,2026-05-03 09:37:00,DEV0280,71,match,0
678,718.0,2026-05-03 09:26:00,DEV0347,82,match,0
679,719.0,2026-05-03 09:43:00,DEV0154,75,match,0
680,720.0,2026-05-03 09:41:00,DEV0220,77,match,0
681,721.0,2026-05-03 09:19:00,DEV0371,70,match,0
682,722.0,2026-05-03 09:08:00,DEV0163,70,match,0
683,724.0,2026-05-03 09:49:00,DEV0359,89,match,0
684,725.0,2026-05-03 09:45:00,DEV0255,93,match,0
685,726.0,2026-05-03 09:26:00,DEV0330,81,match,0
686,727.0,2026-05-03 09:07:00,DEV0375,79,match,0
687,729.0,2026-05-03 09:06:00,DEV0212,76,match,0
688,730.0,2026-05-03 09:08:00,DEV0052,98,match,0
689,731.0,2026-05-03 09:30:00,DEV0374,94,match,0
690,732.0,2026-05-03 09:54:00,DEV0131,94,match,0
691,735.0,2026-05-03 09:12:00,DEV0175,95,match,0
692,736.0,2026-05-03 09:07:00,DEV0051,97,match,0
693,737.0,2026-05-03 09:26:00,DEV0487,87,match,0
694,738.0,2026-05-03 09:34:00,DEV0104,34,no_match,2
695,739.0,2026-05-03 09:31:00,DEV0211,93,match,0
696,740.0,2026-05-03 09:10:00,DEV0453,88,match,0
697,741.0,2026-05-03 09:57:00,DEV0421,78,match,0
698,742.0,2026-05-03 09:28:00,DEV0150,87,match,0
699,743.0,2026-05-03 09:18:00,DEV0083,75,match,0
700,744.0,2026-05-03 09:27:00,DEV0026,88,match,0
701,745.0,2026-05-03 09:35:00,DEV0301,72,match,0
702,746.0,2026-05-03 09:35:00,DEV0196,76,match,0
703,747.0,2026-05-03 09:29:00,DEV0464,98,match,0
704,748.0,2026-05-03 09:43:00,DEV0225,84,match,0
705,749.0,2026-05-03 09:10:00,DEV0428,85,match,0
706,750.0,2026-05-03 09:45:00,DEV0173,82,match,0
707,751.0,2026-05-03 09:21:00,DEV0259,72,match,0
708,752.0,2026-05-03 09:08:00,DEV0190,82,match,0
709,753.0,2026-05-03 09:20:00,DEV0201,90,match,0
710,754.0,2026-05-03 09:40:00,DEV0212,87,match,0
711,755.0,2026-05-03 09:38:00,DEV0257,83,match,0
712,756.0,2026-05-03 09:44:00,DEV0062,82,match,0
713,757.0,2026-05-03 09:48:00,DEV0244,98,match,0
714,758.0,2026-05-03 09:34:00,DEV0090,86,match,0
715,760.0,2026-05-03 09:55:00,DEV0447,95,match,0
716,761.0,2026-05-03 09:34:00,DEV0007,90,match,0
717,762.0,2026-05-03 09:15:00,DEV0359,92,match,0
718,763.0,2026-05-03 09:47:00,DEV0326,88,match,0
719,764.0,2026-05-03 09:02:00,DEV0086,90,match,0
720,765.0,2026-05-03 09:31:00,DEV0049,80,match,0
721,766.0,2026-05-03 09:12:00,DEV0171,91,match,0
722,767.0,2026-05-03 09:25:00,DEV0294,81,match,0
723,768.0,2026-05-03 09:49:00,DEV0079,87,match,0
724,769.0,2026-05-03 09:12:00,DEV0414,82,match,0
725,770.0,2026-05-03 09:54:00,DEV0236,89,match,0
726,772.0,2026-05-03 09:45:00,DEV0255,79,match,0
727,773.0,2026-05-03 09:21:00,DEV0133,98,match,0
728,774.0,2026-05-03 09:33:00,DEV0026,94,match,0
729,775.0,2026-05-03 09:38:00,DEV0360,97,match,0
730,776.0,2026-05-03 09:24:00,DEV0083,72,match,0
731,777.0,2026-05-03 09:58:00,DEV0223,93,match,0
732,778.0,2026-05-03 09:10:00,DEV0071,79,match,0
733,779.0,2026-05-03 09:12:00,DEV0478,75,match,0
734,780.0,2026-05-03 09:57:00,DEV0321,78,match,0
735,781.0,2026-05-03 09:32:00,DEV0214,99,match,0
736,782.0,2026-05-03 09:53:00,DEV0029,85,match,0
737,783.0,2026-05-03 09:50:00,DEV0117,88,match,0
738,784.0,2026-05-03 09:51:00,DEV0147,81,match,0
739,785.0,2026-05-03 09:26:00,DEV0242,71,match,0
740,786.0,2026-05-03 09:40:00,DEV0477,82,match,0
741,787.0,2026-05-03 09:20:00,DEV0175,97,match,0
742,788.0,2026-05-03 09:54:00,DEV0286,81,match,0
743,791.0,2026-05-03 09:23:00,DEV0264,94,match,0
744,792.0,2026-05-03 09:43:00,DEV0309,94,match,0
745,793.0,2026-05-03 09:31:00,DEV0147,79,match,0
746,795.0,2026-05-03 09:34:00,DEV0420,3,no_match,1
747,796.0,2026-05-03 09:53:00,DEV0008,76,match,0
748,797.0,2026-05-03 09:47:00,DEV0267,99,match,0
749,798.0,2026-05-03 09:33:00,DEV0233,84,match,0
750,799.0,2026-05-03 09:41:00,DEV0230,92,match,0
751,800.0,2026-05-03 09:19:00,DEV0465,88,match,0
752,801.0,2026-05-03 09:29:00,DEV0352,93,match,0
753,802.0,2026-05-03 09:35:00,DEV0396,76,match,0
754,803.0,2026-05-03 09:13:00,DEV0029,77,match,0
755,804.0,2026-05-03 09:58:00,DEV0089,92,match,0
756,805.0,2026-05-03 09:48:00,DEV0047,95,match,0
757,806.0,2026-05-03 09:07:00,DEV0342,92,match,0
758,807.0,2026-05-03 09:18:00,DEV0191,99,match,0
759,808.0,2026-05-03 09:16:00,DEV0101,91,match,0
760,809.0,2026-05-03 09:18:00,DEV0022,83,match,0
761,810.0,2026-05-03 09:06:00,DEV0372,70,match,0
762,811.0,2026-05-03 09:43:00,DEV0267,81,match,0
763,812.0,2026-05-03 09:00:00,DEV0073,70,match,0
764,814.0,2026-05-03 09:15:00,DEV0163,94,match,0
765,815.0,2026-05-03 09:34:00,DEV0456,85,match,0
766,816.0,2026-05-03 09:35:00,DEV0273,84,match,0
767,817.0,2026-05-03 09:08:00,DEV0337,83,match,0
768,818.0,2026-05-03 09:21:00,DEV0217,84,match,0
769,819.0,2026-05-03 09:42:00,DEV0247,80,match,0
770,820.0,2026-05-03 09:29:00,DEV0263,94,match,0
771,821.0,2026-05-03 09:53:00,DEV0318,98,match,0
772,822.0,2026-05-03 09:21:00,DEV0309,90,match,0
773,823.0,2026-05-03 09:28:00,DEV0492,92,match,0
774,824.0,2026-05-03 09:22:00,DEV0058,89,match,0
775,825.0,2026-05-03 09:08:00,DEV0007,83,match,0
776,826.0,2026-05-03 09:34:00,DEV0442,96,match,0
777,827.0,2026-05-03 09:23:00,DEV0376,72,match,0
778,828.0,2026-05-03 09:22:00,DEV0408,83,match,0
779,829.0,2026-05-03 09:10:00,DEV0184,89,match,0
780,830.0,2026-05-03 09:46:00,DEV0173,86,match,0
781,831.0,2026-05-03 09:14:00,DEV0341,72,match,0
782,832.0,2026-05-03 09:26:00,DEV0228,80,match,0
783,833.0,2026-05-03 09:47:00,DEV0305,72,match,0
784,834.0,2026-05-03 09:43:00,DEV0131,89,match,0
785,835.0,2026-05-03 09:45:00,DEV0301,70,match,0
786,836.0,2026-05-03 09:51:00,DEV0473,70,match,0
787,837.0,2026-05-03 09:48:00,DEV0180,76,match,0
788,838.0,2026-05-03 09:11:00,DEV0159,71,match,0
789,839.0,2026-05-03 09:55:00,DEV0322,75,match,0
790,840.0,2026-05-03 09:11:00,DEV0093,90,match,0
791,841.0,2026-05-03 09:39:00,DEV0040,75,match,0
792,842.0,2026-05-03 09:44:00,DEV0395,85,match,0
793,843.0,2026-05-03 09:52:00,DEV0092,86,match,0
794,844.0,2026-05-03 09:04:00,DEV0005,72,match,0
795,845.0,2026-05-03 09:47:00,DEV0028,81,match,0
796,846.0,2026-05-03 09:18:00,DEV0069,77,match,0
797,847.0,2026-05-03 09:22:00,DEV0333,79,match,0
798,848.0,2026-05-03 09:40:00,DEV0248,73,match,0
799,849.0,2026-05-03 09:49:00,DEV0439,73,match,0
800,850.0,2026-05-03 09:35:00,DEV0050,8,error,2
801,851.0,2026-05-03 09:04:00,DEV0381,91,match,0
802,852.0,2026-05-03 09:14:00,DEV0340,84,match,0
803,853.0,2026-05-03 09:13:00,DEV0469,72,match,0
804,854.0,2026-05-03 09:13:00,DEV0020,77,match,0
805,855.0,2026-05-03 09:54:00,DEV0057,89,match,0
806,856.0,2026-05-03 09:27:00,DEV0377,92,match,0
807,857.0,2026-05-03 09:22:00,DEV0104,77,match,0
808,858.0,2026-05-03 09:17:00,DEV0024,79,match,0
809,859.0,2026-05-03 09:58:00,DEV0225,99,match,0
810,860.0,2026-05-03 09:06:00,DEV0230,82,match,0
811,861.0,2026-05-03 09:01:00,DEV0271,96,match,0
812,863.0,2026-05-03 09:13:00,DEV0192,80,match,0
813,864.0,2026-05-03 09:25:00,DEV0414,72,match,0
814,865.0,2026-05-03 09:26:00,DEV0360,80,match,0
815,866.0,2026-05-03 09:51:00,DEV0230,91,match,0
816,867.0,2026-05-03 09:04:00,DEV0154,70,match,0
817,868.0,2026-05-03 09:57:00,DEV0272,78,match,0
818,869.0,2026-05-03 09:27:00,DEV0058,82,match,0
819,870.0,2026-05-03 09:18:00,DEV0066,77,match,0
820,871.0,2026-05-03 09:43:00,DEV0481,96,match,0
821,872.0,2026-05-03 09:18:00,DEV0002,81,match,0
822,873.0,2026-05-03 09:25:00,DEV0499,81,match,0
823,874.0,2026-05-03 09:34:00,DEV0417,81,match,0
824,875.0,2026-05-03 09:46:00,DEV0221,78,match,0
825,876.0,2026-05-03 09:17:00,DEV0489,96,match,0
826,877.0,2026-05-03 09:14:00,DEV0111,78,match,0
827,879.0,2026-05-03 09:31:00,DEV0208,96,match,0
828,880.0,2026-05-03 09:35:00,DEV0442,81,match,0
829,882.0,2026-05-03 09:29:00,DEV0124,80,match,0
830,883.0,2026-05-03 09:15:00,DEV0170,95,match,0
831,884.0,2026-05-03 09:16:00,DEV0188,76,match,0
832,886.0,2026-05-03 09:41:00,DEV0267,70,match,0
833,887.0,2026-05-03 09:47:00,DEV0465,71,match,0
834,888.0,2026-05-03 09:48:00,DEV0488,76,match,0
835,889.0,2026-05-03 09:52:00,DEV0373,94,match,0
836,890.0,2026-05-03 09:44:00,DEV0483,72,match,0
837,891.0,2026-05-03 09:03:00,DEV0307,73,match,0
838,892.0,2026-05-03 09:11:00,DEV0217,81,match,0
839,893.0,2026-05-03 09:44:00,DEV0097,98,match,0
840,894.0,2026-05-03 09:11:00,DEV0372,91,match,0
841,895.0,2026-05-03 09:21:00,DEV0168,90,match,0
842,896.0,2026-05-03 09:04:00,DEV0115,78,match,0
843,897.0,2026-05-03 09:28:00,DEV0081,83,match,0
844,898.0,2026-05-03 09:54:00,DEV0444,88,match,0
845,899.0,2026-05-03 09:19:00,DEV0179,86,match,0
846,900.0,2026-05-03 09:51:00,DEV0277,77,match,0
847,901.0,2026-05-03 09:27:00,DEV0447,84,match,0
848,902.0,2026-05-03 09:40:00,DEV0393,99,match,0
849,903.0,2026-05-03 09:06:00,DEV0400,71,match,0
850,904.0,2026-05-03 09:04:00,DEV0158,71,match,0
851,905.0,2026-05-03 09:06:00,DEV0148,84,match,0
852,906.0,2026-05-03 09:27:00,DEV0131,94,match,0
853,907.0,2026-05-03 09:56:00,DEV0265,34,no_match,2
854,908.0,2026-05-03 09:34:00,DEV0409,70,match,0
855,909.0,2026-05-03 09:55:00,DEV0302,95,match,0
856,910.0,2026-05-03 09:14:00,DEV0262,98,match,0
857,911.0,2026-05-03 09:09:00,DEV0132,98,match,0
858,912.0,2026-05-03 09:39:00,DEV0037,92,match,0
859,913.0,2026-05-03 09:28:00,DEV0079,98,match,0
860,914.0,2026-05-03 09:37:00,DEV0365,74,match,0
861,915.0,2026-05-03 09:17:00,DEV0140,78,match,0
862,916.0,2026-05-03 09:52:00,DEV0269,74,match,0
863,917.0,2026-05-03 09:08:00,DEV0124,73,match,0
864,918.0,2026-05-03 09:04:00,DEV0028,88,match,0
865,919.0,2026-05-03 09:38:00,DEV0110,94,match,0
866,921.0,2026-05-03 09:10:00,DEV0115,81,match,0
867,922.0,2026-05-03 09:28:00,DEV0258,81,match,0
868,923.0,2026-05-03 09:49:00,DEV0068,86,match,0
869,924.0,2026-05-03 09:18:00,DEV0482,80,match,0
870,925.0,2026-05-03 09:32:00,DEV0096,97,match,0
871,926.0,2026-05-03 09:28:00,DEV0325,98,match,0
872,927.0,2026-05-03 09:45:00,DEV0052,90,match,0
873,928.0,2026-05-03 09:34:00,DEV0012,94,match,0
874,929.0,2026-05-03 09:24:00,DEV0041,94,match,0
875,930.0,2026-05-03 09:54:00,DEV0203,95,match,0
876,931.0,2026-05-03 09:09:00,DEV0417,71,match,0
877,932.0,2026-05-03 09:39:00,DEV0261,91,match,0
878,933.0,2026-05-03 09:30:00,DEV0483,91,match,0
879,934.0,2026-05-03 09:53:00,DEV0447,74,match,0
880,935.0,2026-05-03 09:15:00,DEV0285,85,match,0
881,936.0,2026-05-03 09:07:00,DEV0382,98,match,0
882,937.0,2026-05-03 09:35:00,DEV0451,97,match,0
883,938.0,2026-05-03 09:19:00,DEV0293,84,match,0
884,939.0,2026-05-03 09:05:00,DEV0269,93,match,0
885,940.0,2026-05-03 09:56:00,DEV0328,92,match,0
886,941.0,2026-05-03 09:54:00,DEV0318,78,match,0
887,942.0,2026-05-03 09:42:00,DEV0156,86,match,0
888,943.0,2026-05-03 09:47:00,DEV0402,71,match,0
889,944.0,2026-05-03 09:47:00,DEV0487,87,match,0
890,945.0,2026-05-03 09:03:00,DEV0359,92,match,0
891,946.0,2026-05-03 09:12:00,DEV0217,77,match,0
892,947.0,2026-05-03 09:56:00,DEV0133,99,match,0
893,948.0,2026-05-03 09:01:00,DEV0411,90,match,0
894,949.0,2026-05-03 09:31:00,DEV0112,83,match,0
895,951.0,2026-05-03 09:03:00,DEV0265,71,match,0
896,952.0,2026-05-03 09:54:00,DEV0369,11,error,2
897,953.0,2026-05-03 09:58:00,DEV0223,99,match,0
