seat_id,room_id,seat_row,seat_column,seat_number
1246,43,1,6,S006
1247,43,2,1,S007
1248,43,2,2,S008
1249,43,2,3,S009
1250,43,2,4,S010
1251,43,2,5,S011
1252,43,2,6,S012
1253,43,3,1,S013
1254,43,3,2,S014
1255,43,3,3,S015
1256,43,3,4,S016
1257,43,3,5,S017
1258,43,3,6,S018
1259,43,4,1,S019
1260,43,4,2,S020
1261,43,4,3,S021
1262,43,4,4,S022
1263,43,4,5,S023
1264,43,4,6,S024
1265,43,5,1,S025
1266,44,1,1,S001
1267,44,1,2,S002
1268,44,1,3,S003
1269,44,1,4,S004
1270,44,1,5,S005
1271,44,1,6,S006
1272,44,2,1,S007
1273,44,2,2,S008
1274,44,2,3,S009
1275,44,2,4,S010
1276,44,2,5,S011
1277,44,2,6,S012
1278,44,3,1,S013
1279,44,3,2,S014
1280,44,3,3,S015
1281,44,3,4,S016
1282,44,3,5,S017
1283,44,3,6,S018
1284,44,4,1,S019
1285,44,4,2,S020
1286,44,4,3,S021
1287,44,4,4,S022
1288,44,4,5,S023
1289,44,4,6,S024
1290,44,5,1,S025
1291,44,5,2,S026
1292,44,5,3,S027
1293,44,5,4,S028
1294,44,5,5,S029
1295,44,5,6,S030
1296,45,1,1,S001
1297,45,1,2,S002
1298,45,1,3,S003
1299,45,1,4,S004
1300,45,1,5,S005
1301,45,1,6,S006
1302,45,2,1,S007
1303,45,2,2,S008
1304,45,2,3,S009
1305,45,2,4,S010
1306,45,2,5,S011
1307,45,2,6,S012
1308,45,3,1,S013
1309,45,3,2,S014
1310,45,3,3,S015
1311,45,3,4,S016
1312,45,3,5,S017
1313,45,3,6,S018
1314,45,4,1,S019
1315,45,4,2,S020
1316,45,4,3,S021
1317,45,4,4,S022
1318,45,4,5,S023
1319,45,4,6,S024
1320,45,5,1,S025
1321,45,5,2,S026
1322,45,5,3,S027
1323,45,5,4,S028
1324,45,5,5,S029
1325,45,5,6,S030
1326,45,6,1,S031
1327,45,6,2,S032
1328,45,6,3,S033
1329,45,6,4,S034
1330,45,6,5,S035
1331,46,1,1,S001
1332,46,1,2,S002
1333,46,1,3,S003
1334,46,1,4,S004
1335,46,1,5,S005
1336,46,1,6,S006
1337,46,2,1,S007
1338,46,2,2,S008
1339,46,2,3,S009
1340,46,2,4,S010
1341,46,2,5,S011
1342,46,2,6,S012
1343,46,3,1,S013
1344,46,3,2,S014
1345,46,3,3,S015
1346,46,3,4,S016
1347,46,3,5,S017
1348,46,3,6,S018
1349,46,4,1,S019
1350,46,4,2,S020
1351,46,4,3,S021
1352,46,4,4,S022
1353,46,4,5,S023
1354,46,4,6,S024
1355,46,5,1,S025
1356,46,5,2,S026
1357,46,5,3,S027
1358,46,5,4,S028
1359,46,5,5,S029
1360,46,5,6,S030
1361,46,6,1,S031
1362,46,6,2,S032
1363,46,6,3,S033
1364,46,6,4,S034
1365,46,6,5,S035
1366,47,1,1,S001
1367,47,1,2,S002
1368,47,1,3,S003
1369,47,1,4,S004
1370,47,1,5,S005
1371,47,1,6,S006
1372,47,2,1,S007
1373,47,2,2,S008
1374,47,2,3,S009
1375,47,2,4,S010
1376,47,2,5,S011
1377,47,2,6,S012
1378,47,3,1,S013
1379,47,3,2,S014
1380,47,3,3,S015
1381,47,3,4,S016
1382,47,3,5,S017
1383,47,3,6,S018
1384,47,4,1,S019
1385,47,4,2,S020
1386,47,4,3,S021
1387,47,4,4,S022
1388,47,4,5,S023
1389,47,4,6,S024
1390,47,5,1,S025
1391,47,5,2,S026
1392,47,5,3,S027
1393,47,5,4,S028
1394,47,5,5,S029
1395,47,5,6,S030
1396,48,1,1,S001
1397,48,1,2,S002
1398,48,1,3,S003
1399,48,1,4,S004
1400,48,1,5,S005
1401,48,1,6,S006
1402,48,2,1,S007
1403,48,2,2,S008
1404,48,2,3,S009
1405,48,2,4,S010
1406,48,2,5,S011
1407,48,2,6,S012
1408,48,3,1,S013
1409,48,3,2,S014
1410,48,3,3,S015
1411,48,3,4,S016
1412,48,3,5,S017
1413,48,3,6,S018
1414,48,4,1,S019
1415,48,4,2,S020
1416,48,4,3,S021
1417,48,4,4,S022
1418,48,4,5,S023
1419,48,4,6,S024
1420,48,5,1,S025
1421,48,5,2,S026
1422,48,5,3,S027
1423,48,5,4,S028
1424,48,5,5,S029
1425,48,5,6,S030
1426,48,6,1,S031
1427,48,6,2,S032
1428,48,6,3,S033
1429,48,6,4,S034
1430,48,6,5,S035
1431,49,1,1,S001
1432,49,1,2,S002
1433,49,1,3,S003
1434,49,1,4,S004
1435,49,1,5,S005
1436,49,1,6,S006
1437,49,2,1,S007
1438,49,2,2,S008
1439,49,2,3,S009
1440,49,2,4,S010
1441,49,2,5,S011
1442,49,2,6,S012
1443,49,3,1,S013
1444,49,3,2,S014
1445,49,3,3,S015
1446,49,3,4,S016
1447,49,3,5,S017
1448,49,3,6,S018
1449,49,4,1,S019
1450,49,4,2,S020
1451,49,4,3,S021
1452,49,4,4,S022
1453,49,4,5,S023
1454,49,4,6,S024
1455,49,5,1,S025
1456,50,1,1,S001
1457,50,1,2,S002
1458,50,1,3,S003
1459,50,1,4,S004
1460,50,1,5,S005
1461,50,1,6,S006
1462,50,2,1,S007
1463,50,2,2,S008
1464,50,2,3,S009
1465,50,2,4,S010
1466,50,2,5,S011
1467,50,2,6,S012
1468,50,3,1,S013
1469,50,3,2,S014
1470,50,3,3,S015
1471,50,3,4,S016
1472,50,3,5,S017
1473,50,3,6,S018
1474,50,4,1,S019
1475,50,4,2,S020
1476,50,4,3,S021
1477,50,4,4,S022
1478,50,4,5,S023
1479,50,4,6,S024
1480,50,5,1,S025
1481,51,1,1,S001
1482,51,1,2,S002
1483,51,1,3,S003
1484,51,1,4,S004
1485,51,1,5,S005
1486,51,1,6,S006
1487,51,2,1,S007
1488,51,2,2,S008
1489,51,2,3,S009
1490,51,2,4,S010
1491,51,2,5,S011
1492,51,2,6,S012
1493,51,3,1,S013
1494,51,3,2,S014
1495,51,3,3,S015
1496,51,3,4,S016
1497,51,3,5,S017
1498,51,3,6,S018
1499,51,4,1,S019
1500,51,4,2,S020
1501,51,4,3,S021
1502,51,4,4,S022
1503,51,4,5,S023
1504,51,4,6,S024
1505,51,5,1,S025
1506,51,5,2,S026
1507,51,5,3,S027
1508,51,5,4,S028
1509,51,5,5,S029
1510,51,5,6,S030
1511,52,1,1,S001
1512,52,1,2,S002
1513,52,1,3,S003
1514,52,1,4,S004
1515,52,1,5,S005
1516,52,1,6,S006
1517,52,2,1,S007
1518,52,2,2,S008
1519,52,2,3,S009
1520,52,2,4,S010
1521,52,2,5,S011
1522,52,2,6,S012
1523,52,3,1,S013
1524,52,3,2,S014
1525,52,3,3,S015
1526,52,3,4,S016
1527,52,3,5,S017
1528,52,3,6,S018
1529,52,4,1,S019
1530,52,4,2,S020
1531,52,4,3,S021
1532,52,4,4,S022
1533,52,4,5,S023
1534,52,4,6,S024
1535,52,5,1,S025
1536,52,5,2,S026
1537,52,5,3,S027
1538,52,5,4,S028
1539,52,5,5,S029
1540,52,5,6,S030
1541,53,1,1,S001
1542,53,1,2,S002
1543,53,1,3,S003
1544,53,1,4,S004
1545,53,1,5,S005
1546,53,1,6,S006
1547,53,2,1,S007
1548,53,2,2,S008
1549,53,2,3,S009
1550,53,2,4,S010
1551,53,2,5,S011
1552,53,2,6,S012
1553,53,3,1,S013
1554,53,3,2,S014
1555,53,3,3,S015
1556,53,3,4,S016
1557,53,3,5,S017
1558,53,3,6,S018
1559,53,4,1,S019
1560,53,4,2,S020
1561,53,4,3,S021
1562,53,4,4,S022
1563,53,4,5,S023
1564,53,4,6,S024
1565,53,5,1,S025
1566,54,1,1,S001
1567,54,1,2,S002
1568,54,1,3,S003
1569,54,1,4,S004
1570,54,1,5,S005
1571,54,1,6,S006
1572,54,2,1,S007
1573,54,2,2,S008
1574,54,2,3,S009
1575,54,2,4,S010
1576,54,2,5,S011
1577,54,2,6,S012
1578,54,3,1,S013
1579,54,3,2,S014
1580,54,3,3,S015
1581,54,3,4,S016
1582,54,3,5,S017
1583,54,3,6,S018
1584,54,4,1,S019
1585,54,4,2,S020
1586,54,4,3,S021
1587,54,4,4,S022
1588,54,4,5,S023
1589,54,4,6,S024
1590,54,5,1,S025
1591,54,5,2,S026
1592,54,5,3,S027
1593,54,5,4,S028
1594,54,5,5,S029
1595,54,5,6,S030
1596,54,6,1,S031
1597,54,6,2,S032
1598,54,6,3,S033
1599,54,6,4,S034
1600,54,6,5,S035
1601,55,1,1,S001
1602,55,1,2,S002
1603,55,1,3,S003
1604,55,1,4,S004
1605,55,1,5,S005
1606,55,1,6,S006
1607,55,2,1,S007
1608,55,2,2,S008
1609,55,2,3,S009
1610,55,2,4,S010
1611,55,2,5,S011
1612,55,2,6,S012
1613,55,3,1,S013
1614,55,3,2,S014
1615,55,3,3,S015
1616,55,3,4,S016
1617,55,3,5,S017
1618,55,3,6,S018
1619,55,4,1,S019
1620,55,4,2,S020
1621,55,4,3,S021
1622,55,4,4,S022
1623,55,4,5,S023
1624,55,4,6,S024
1625,55,5,1,S025
1626,56,1,1,S001
1627,56,1,2,S002
1628,56,1,3,S003
1629,56,1,4,S004
1630,56,1,5,S005
1631,56,1,6,S006
1632,56,2,1,S007
1633,56,2,2,S008
1634,56,2,3,S009
1635,56,2,4,S010
1636,56,2,5,S011
1637,56,2,6,S012
1638,56,3,1,S013
1639,56,3,2,S014
1640,56,3,3,S015
1641,56,3,4,S016
1642,56,3,5,S017
1643,56,3,6,S018
1644,56,4,1,S019
1645,56,4,2,S020
1646,56,4,3,S021
1647,56,4,4,S022
1648,56,4,5,S023
1649,56,4,6,S024
1650,56,5,1,S025
1651,56,5,2,S026
1652,56,5,3,S027
1653,56,5,4,S028
1654,56,5,5,S029
1655,56,5,6,S030
1656,56,6,1,S031
1657,56,6,2,S032
1658,56,6,3,S033
1659,56,6,4,S034
1660,56,6,5,S035
1661,57,1,1,S001
1662,57,1,2,S002
1663,57,1,3,S003
1664,57,1,4,S004
1665,57,1,5,S005
1666,57,1,6,S006
1667,57,2,1,S007
1668,57,2,2,S008
1669,57,2,3,S009
1670,57,2,4,S010
1671,57,2,5,S011
1672,57,2,6,S012
1673,57,3,1,S013
1674,57,3,2,S014
1675,57,3,3,S015
1676,57,3,4,S016
1677,57,3,5,S017
1678,57,3,6,S018
1679,57,4,1,S019
1680,57,4,2,S020
1681,57,4,3,S021
1682,57,4,4,S022
1683,57,4,5,S023
1684,57,4,6,S024
1685,57,5,1,S025
1686,58,1,1,S001
1687,58,1,2,S002
1688,58,1,3,S003
1689,58,1,4,S004
1690,58,1,5,S005
1691,58,1,6,S006
1692,58,2,1,S007
1693,58,2,2,S008
1694,58,2,3,S009
1695,58,2,4,S010
1696,58,2,5,S011
1697,58,2,6,S012
1698,58,3,1,S013
1699,58,3,2,S014
1700,58,3,3,S015
1701,58,3,4,S016
1702,58,3,5,S017
1703,58,3,6,S018
1704,58,4,1,S019
1705,58,4,2,S020
1706,58,4,3,S021
1707,58,4,4,S022
1708,58,4,5,S023
1709,58,4,6,S024
1710,58,5,1,S025
1711,58,5,2,S026
1712,58,5,3,S027
1713,58,5,4,S028
1714,58,5,5,S029
1715,58,5,6,S030
1716,59,1,1,S001
1717,59,1,2,S002
1718,59,1,3,S003
1719,59,1,4,S004
1720,59,1,5,S005
1721,59,1,6,S006
1722,59,2,1,S007
1723,59,2,2,S008
1724,59,2,3,S009
1725,59,2,4,S010
1726,59,2,5,S011
1727,59,2,6,S012
1728,59,3,1,S013
1729,59,3,2,S014
1730,59,3,3,S015
1731,59,3,4,S016
1732,59,3,5,S017
1733,59,3,6,S018
1734,59,4,1,S019
1735,59,4,2,S020
1736,59,4,3,S021
1737,59,4,4,S022
1738,59,4,5,S023
1739,59,4,6,S024
1740,59,5,1,S025
1741,59,5,2,S026
1742,59,5,3,S027
1743,59,5,4,S028
1744,59,5,5,S029
1745,59,5,6,S030
1746,59,6,1,S031
1747,59,6,2,S032
1748,59,6,3,S033
1749,59,6,4,S034
1750,59,6,5,S035
1751,60,1,1,S001
1752,60,1,2,S002
1753,60,1,3,S003
1754,60,1,4,S004
1755,60,1,5,S005
1756,60,1,6,S006
1757,60,2,1,S007
1758,60,2,2,S008
1759,60,2,3,S009
1760,60,2,4,S010
1761,60,2,5,S011
1762,60,2,6,S012
1763,60,3,1,S013
1764,60,3,2,S014
1765,60,3,3,S015
1766,60,3,4,S016
1767,60,3,5,S017
1768,60,3,6,S018
1769,60,4,1,S019
1770,60,4,2,S020
1771,60,4,3,S021
1772,60,4,4,S022
1773,60,4,5,S023
1774,60,4,6,S024
1775,60,5,1,S025
1776,60,5,2,S026
1777,60,5,3,S027
1778,60,5,4,S028
1779,60,5,5,S029
1780,60,5,6,S030
1781,61,1,1,S001
1782,61,1,2,S002
1783,61,1,3,S003
1784,61,1,4,S004
1785,61,1,5,S005
1786,61,1,6,S006
1787,61,2,1,S007
1788,61,2,2,S008
1789,61,2,3,S009
1790,61,2,4,S010
1791,61,2,5,S011
1792,61,2,6,S012
1793,61,3,1,S013
1794,61,3,2,S014
1795,61,3,3,S015
1796,61,3,4,S016
1797,61,3,5,S017
1798,61,3,6,S018
1799,61,4,1,S019
1800,61,4,2,S020
1801,61,4,3,S021
1802,61,4,4,S022
1803,61,4,5,S023
1804,61,4,6,S024
1805,61,5,1,S025
1806,62,1,1,S001
1807,62,1,2,S002
1808,62,1,3,S003
1809,62,1,4,S004
1810,62,1,5,S005
1811,62,1,6,S006
1812,62,2,1,S007
1813,62,2,2,S008
1814,62,2,3,S009
1815,62,2,4,S010
1816,62,2,5,S011
1817,62,2,6,S012
1818,62,3,1,S013
1819,62,3,2,S014
1820,62,3,3,S015
1821,62,3,4,S016
1822,62,3,5,S017
1823,62,3,6,S018
1824,62,4,1,S019
1825,62,4,2,S020
1826,62,4,3,S021
1827,62,4,4,S022
1828,62,4,5,S023
1829,62,4,6,S024
1830,62,5,1,S025
1831,62,5,2,S026
1832,62,5,3,S027
1833,62,5,4,S028
1834,62,5,5,S029
1835,62,5,6,S030
1836,62,6,1,S031
1837,62,6,2,S032
1838,62,6,3,S033
1839,62,6,4,S034
1840,62,6,5,S035
1841,63,1,1,S001
1842,63,1,2,S002
1843,63,1,3,S003
1844,63,1,4,S004
1845,63,1,5,S005
1846,63,1,6,S006
1847,63,2,1,S007
1848,63,2,2,S008
1849,63,2,3,S009
1850,63,2,4,S010
1851,63,2,5,S011
1852,63,2,6,S012
1853,63,3,1,S013
1854,63,3,2,S014
1855,63,3,3,S015
1856,63,3,4,S016
1857,63,3,5,S017
1858,63,3,6,S018
1859,63,4,1,S019
1860,63,4,2,S020
1861,63,4,3,S021
1862,63,4,4,S022
1863,63,4,5,S023
1864,63,4,6,S024
1865,63,5,1,S025
1866,64,1,1,S001
1867,64,1,2,S002
1868,64,1,3,S003
1869,64,1,4,S004
1870,64,1,5,S005
1871,64,1,6,S006
1872,64,2,1,S007
1873,64,2,2,S008
1874,64,2,3,S009
1875,64,2,4,S010
1876,64,2,5,S011
1877,64,2,6,S012
1878,64,3,1,S013
1879,64,3,2,S014
1880,64,3,3,S015
1881,64,3,4,S016
1882,64,3,5,S017
1883,64,3,6,S018
1884,64,4,1,S019
1885,64,4,2,S020
1886,64,4,3,S021
1887,64,4,4,S022
1888,64,4,5,S023
1889,64,4,6,S024
1890,64,5,1,S025
1891,65,1,1,S001
1892,65,1,2,S002
1893,65,1,3,S003
1894,65,1,4,S004
1895,65,1,5,S005
1896,65,1,6,S006
1897,65,2,1,S007
1898,65,2,2,S008
1899,65,2,3,S009
1900,65,2,4,S010
1901,65,2,5,S011
1902,65,2,6,S012
1903,65,3,1,S013
1904,65,3,2,S014
1905,65,3,3,S015
1906,65,3,4,S016
1907,65,3,5,S017
1908,65,3,6,S018
1909,65,4,1,S019
1910,65,4,2,S020
1911,65,4,3,S021
1912,65,4,4,S022
1913,65,4,5,S023
1914,65,4,6,S024
1915,65,5,1,S025
1916,66,1,1,S001
1917,66,1,2,S002
1918,66,1,3,S003
1919,66,1,4,S004
1920,66,1,5,S005
1921,66,1,6,S006
1922,66,2,1,S007
1923,66,2,2,S008
1924,66,2,3,S009
1925,66,2,4,S010
1926,66,2,5,S011
1927,66,2,6,S012
1928,66,3,1,S013
1929,66,3,2,S014
1930,66,3,3,S015
1931,66,3,4,S016
1932,66,3,5,S017
1933,66,3,6,S018
1934,66,4,1,S019
1935,66,4,2,S020
1936,66,4,3,S021
1937,66,4,4,S022
1938,66,4,5,S023
1939,66,4,6,S024
1940,66,5,1,S025
1941,67,1,1,S001
1942,67,1,2,S002
1943,67,1,3,S003
1944,67,1,4,S004
1945,67,1,5,S005
1946,67,1,6,S006
1947,67,2,1,S007
1948,67,2,2,S008
1949,67,2,3,S009
1950,67,2,4,S010
1951,67,2,5,S011
1952,67,2,6,S012
1953,67,3,1,S013
1954,67,3,2,S014
1955,67,3,3,S015
1956,67,3,4,S016
1957,67,3,5,S017
1958,67,3,6,S018
1959,67,4,1,S019
1960,67,4,2,S020
1961,67,4,3,S021
1962,67,4,4,S022
1963,67,4,5,S023
1964,67,4,6,S024
1965,67,5,1,S025
1966,67,5,2,S026
1967,67,5,3,S027
1968,67,5,4,S028
1969,67,5,5,S029
1970,67,5,6,S030
1971,67,6,1,S031
1972,67,6,2,S032
1973,67,6,3,S033
1974,67,6,4,S034
1975,67,6,5,S035
1976,68,1,1,S001
1977,68,1,2,S002
1978,68,1,3,S003
1979,68,1,4,S004
1980,68,1,5,S005
1981,68,1,6,S006
1982,68,2,1,S007
1983,68,2,2,S008
1984,68,2,3,S009
1985,68,2,4,S010
1986,68,2,5,S011
1987,68,2,6,S012
1988,68,3,1,S013
1989,68,3,2,S014
1990,68,3,3,S015
1991,68,3,4,S016
1992,68,3,5,S017
1993,68,3,6,S018
1994,68,4,1,S019
1995,68,4,2,S020
1996,68,4,3,S021
1997,68,4,4,S022
1998,68,4,5,S023
1999,68,4,6,S024
2000,68,5,1,S025
2001,69,1,1,S001
2002,69,1,2,S002
2003,69,1,3,S003
2004,69,1,4,S004
2005,69,1,5,S005
2006,69,1,6,S006
2007,69,2,1,S007
2008,69,2,2,S008
2009,69,2,3,S009
2010,69,2,4,S010
2011,69,2,5,S011
2012,69,2,6,S012
2013,69,3,1,S013
2014,69,3,2,S014
2015,69,3,3,S015
2016,69,3,4,S016
2017,69,3,5,S017
2018,69,3,6,S018
2019,69,4,1,S019
2020,69,4,2,S020
2021,69,4,3,S021
2022,69,4,4,S022
2023,69,4,5,S023
2024,69,4,6,S024
2025,69,5,1,S025
2026,69,5,2,S026
2027,69,5,3,S027
2028,69,5,4,S028
2029,69,5,5,S029
2030,69,5,6,S030
2031,70,1,1,S001
2032,70,1,2,S002
2033,70,1,3,S003
2034,70,1,4,S004
2035,70,1,5,S005
2036,70,1,6,S006
2037,70,2,1,S007
2038,70,2,2,S008
2039,70,2,3,S009
2040,70,2,4,S010
2041,70,2,5,S011
2042,70,2,6,S012
2043,70,3,1,S013
2044,70,3,2,S014
2045,70,3,3,S015
2046,70,3,4,S016
2047,70,3,5,S017
2048,70,3,6,S018
2049,70,4,1,S019
2050,70,4,2,S020
2051,70,4,3,S021
2052,70,4,4,S022
2053,70,4,5,S023
2054,70,4,6,S024
2055,70,5,1,S025
2056,71,1,1,S001
2057,71,1,2,S002
2058,71,1,3,S003
2059,71,1,4,S004
2060,71,1,5,S005
2061,71,1,6,S006
2062,71,2,1,S007
2063,71,2,2,S008
2064,71,2,3,S009
2065,71,2,4,S010
2066,71,2,5,S011
2067,71,2,6,S012
2068,71,3,1,S013
2069,71,3,2,S014
2070,71,3,3,S015
2071,71,3,4,S016
2072,71,3,5,S017
2073,71,3,6,S018
2074,71,4,1,S019
2075,71,4,2,S020
2076,71,4,3,S021
2077,71,4,4,S022
2078,71,4,5,S023
2079,71,4,6,S024
2080,71,5,1,S025
2081,72,1,1,S001
2082,72,1,2,S002
2083,72,1,3,S003
2084,72,1,4,S004
2085,72,1,5,S005
2086,72,1,6,S006
2087,72,2,1,S007
2088,72,2,2,S008
2089,72,2,3,S009
2090,72,2,4,S010
2091,72,2,5,S011
2092,72,2,6,S012
2093,72,3,1,S013
2094,72,3,2,S014
2095,72,3,3,S015
2096,72,3,4,S016
2097,72,3,5,S017
2098,72,3,6,S018
2099,72,4,1,S019
2100,72,4,2,S020
2101,72,4,3,S021
2102,72,4,4,S022
2103,72,4,5,S023
2104,72,4,6,S024
2105,72,5,1,S025
2106,72,5,2,S026
2107,72,5,3,S027
2108,72,5,4,S028
2109,72,5,5,S029
2110,72,5,6,S030
2111,72,6,1,S031
2112,72,6,2,S032
2113,72,6,3,S033
2114,72,6,4,S034
2115,72,6,5,S035
2116,73,1,1,S001
2117,73,1,2,S002
2118,73,1,3,S003
2119,73,1,4,S004
2120,73,1,5,S005
2121,73,1,6,S006
2122,73,2,1,S007
2123,73,2,2,S008
2124,73,2,3,S009
2125,73,2,4,S010
2126,73,2,5,S011
2127,73,2,6,S012
2128,73,3,1,S013
2129,73,3,2,S014
2130,73,3,3,S015
2131,73,3,4,S016
2132,73,3,5,S017
2133,73,3,6,S018
2134,73,4,1,S019
2135,73,4,2,S020
2136,73,4,3,S021
2137,73,4,4,S022
2138,73,4,5,S023
2139,73,4,6,S024
2140,73,5,1,S025
2141,73,5,2,S026
2142,73,5,3,S027
2143,73,5,4,S028
2144,73,5,5,S029
2145,73,5,6,S030
2146,73,6,1,S031
2147,73,6,2,S032
2148,73,6,3,S033
2149,73,6,4,S034
2150,73,6,5,S035
2151,74,1,1,S001
2152,74,1,2,S002
2153,74,1,3,S003
2154,74,1,4,S004
2155,74,1,5,S005
2156,74,1,6,S006
2157,74,2,1,S007
2158,74,2,2,S008
2159,74,2,3,S009
2160,74,2,4,S010
2161,74,2,5,S011
2162,74,2,6,S012
2163,74,3,1,S013
2164,74,3,2,S014
2165,74,3,3,S015
2166,74,3,4,S016
2167,74,3,5,S017
2168,74,3,6,S018
2169,74,4,1,S019
2170,74,4,2,S020
2171,74,4,3,S021
2172,74,4,4,S022
2173,74,4,5,S023
2174,74,4,6,S024
2175,74,5,1,S025
2176,74,5,2,S026
2177,74,5,3,S027
2178,74,5,4,S028
2179,74,5,5,S029
2180,74,5,6,S030
2181,74,6,1,S031
2182,74,6,2,S032
2183,74,6,3,S033
2184,74,6,4,S034
2185,74,6,5,S035
2186,75,1,1,S001
2187,75,1,2,S002
2188,75,1,3,S003
2189,75,1,4,S004
2190,75,1,5,S005
2191,75,1,6,S006
2192,75,2,1,S007
2193,75,2,2,S008
2194,75,2,3,S009
2195,75,2,4,S010
2196,75,2,5,S011
2197,75,2,6,S012
2198,75,3,1,S013
2199,75,3,2,S014
2200,75,3,3,S015
2201,75,3,4,S016
2202,75,3,5,S017
2203,75,3,6,S018
2204,75,4,1,S019
2205,75,4,2,S020
2206,75,4,3,S021
2207,75,4,4,S022
2208,75,4,5,S023
2209,75,4,6,S024
2210,75,5,1,S025
2211,75,5,2,S026
2212,75,5,3,S027
2213,75,5,4,S028
2214,75,5,5,S029
2215,75,5,6,S030
2216,76,1,1,S001
2217,76,1,2,S002
2218,76,1,3,S003
2219,76,1,4,S004
2220,76,1,5,S005
2221,76,1,6,S006
2222,76,2,1,S007
2223,76,2,2,S008
2224,76,2,3,S009
2225,76,2,4,S010
2226,76,2,5,S011
2227,76,2,6,S012
2228,76,3,1,S013
2229,76,3,2,S014
2230,76,3,3,S015
2231,76,3,4,S016
2232,76,3,5,S017
2233,76,3,6,S018
2234,76,4,1,S019
2235,76,4,2,S020
2236,76,4,3,S021
2237,76,4,4,S022
2238,76,4,5,S023
2239,76,4,6,S024
2240,76,5,1,S025
2241,77,1,1,S001
2242,77,1,2,S002
2243,77,1,3,S003
2244,77,1,4,S004
2245,77,1,5,S005
2246,77,1,6,S006
2247,77,2,1,S007
2248,77,2,2,S008
2249,77,2,3,S009
2250,77,2,4,S010
2251,77,2,5,S011
2252,77,2,6,S012
2253,77,3,1,S013
2254,77,3,2,S014
2255,77,3,3,S015
2256,77,3,4,S016
2257,77,3,5,S017
2258,77,3,6,S018
2259,77,4,1,S019
2260,77,4,2,S020
2261,77,4,3,S021
2262,77,4,4,S022
2263,77,4,5,S023
2264,77,4,6,S024
2265,77,5,1,S025
2266,78,1,1,S001
2267,78,1,2,S002
2268,78,1,3,S003
2269,78,1,4,S004
2270,78,1,5,S005
2271,78,1,6,S006
2272,78,2,1,S007
2273,78,2,2,S008
2274,78,2,3,S009
2275,78,2,4,S010
2276,78,2,5,S011
2277,78,2,6,S012
2278,78,3,1,S013
2279,78,3,2,S014
2280,78,3,3,S015
2281,78,3,4,S016
2282,78,3,5,S017
2283,78,3,6,S018
2284,78,4,1,S019
2285,78,4,2,S020
2286,78,4,3,S021
2287,78,4,4,S022
2288,78,4,5,S023
2289,78,4,6,S024
2290,78,5,1,S025
2291,79,1,1,S001
2292,79,1,2,S002
2293,79,1,3,S003
2294,79,1,4,S004
2295,79,1,5,S005
2296,79,1,6,S006
2297,79,2,1,S007
2298,79,2,2,S008
2299,79,2,3,S009
2300,79,2,4,S010
2301,79,2,5,S011
2302,79,2,6,S012
2303,79,3,1,S013
2304,79,3,2,S014
2305,79,3,3,S015
2306,79,3,4,S016
2307,79,3,5,S017
2308,79,3,6,S018
2309,79,4,1,S019
2310,79,4,2,S020
2311,79,4,3,S021
2312,79,4,4,S022
2313,79,4,5,S023
2314,79,4,6,S024
2315,79,5,1,S025
2316,80,1,1,S001
2317,80,1,2,S002
2318,80,1,3,S003
2319,80,1,4,S004
2320,80,1,5,S005
2321,80,1,6,S006
2322,80,2,1,S007
2323,80,2,2,S008
2324,80,2,3,S009
2325,80,2,4,S010
2326,80,2,5,S011
2327,80,2,6,S012
2328,80,3,1,S013
2329,80,3,2,S014
2330,80,3,3,S015
2331,80,3,4,S016
2332,80,3,5,S017
2333,80,3,6,S018
2334,80,4,1,S019
2335,80,4,2,S020
2336,80,4,3,S021
2337,80,4,4,S022
2338,80,4,5,S023
2339,80,4,6,S024
2340,80,5,1,S025
2341,81,1,1,S001
2342,81,1,2,S002
2343,81,1,3,S003
2344,81,1,4,S004
2345,81,1,5,S005
2346,81,1,6,S006
2347,81,2,1,S007
2348,81,2,2,S008
2349,81,2,3,S009
2350,81,2,4,S010
2351,81,2,5,S011
2352,81,2,6,S012
2353,81,3,1,S013
2354,81,3,2,S014
2355,81,3,3,S015
2356,81,3,4,S016
2357,81,3,5,S017
2358,81,3,6,S018
2359,81,4,1,S019
2360,81,4,2,S020
2361,81,4,3,S021
2362,81,4,4,S022
2363,81,4,5,S023
2364,81,4,6,S024
2365,81,5,1,S025
2366,81,5,2,S026
2367,81,5,3,S027
2368,81,5,4,S028
2369,81,5,5,S029
2370,81,5,6,S030
2371,81,6,1,S031
2372,81,6,2,S032
2373,81,6,3,S033
2374,81,6,4,S034
2375,81,6,5,S035
2376,82,1,1,S001
2377,82,1,2,S002
2378,82,1,3,S003
2379,82,1,4,S004
2380,82,1,5,S005
2381,82,1,6,S006
2382,82,2,1,S007
2383,82,2,2,S008
2384,82,2,3,S009
2385,82,2,4,S010
2386,82,2,5,S011
2387,82,2,6,S012
2388,82,3,1,S013
2389,82,3,2,S014
2390,82,3,3,S015
2391,82,3,4,S016
2392,82,3,5,S017
2393,82,3,6,S018
2394,82,4,1,S019
2395,82,4,2,S020
2396,82,4,3,S021
2397,82,4,4,S022
2398,82,4,5,S023
2399,82,4,6,S024
2400,82,5,1,S025
2401,82,5,2,S026
2402,82,5,3,S027
2403,82,5,4,S028
2404,82,5,5,S029
2405,82,5,6,S030
2406,83,1,1,S001
2407,83,1,2,S002
2408,83,1,3,S003
2409,83,1,4,S004
