score_id,candidate_id,physics_score,chemistry_score,biology_score,total_score,response_time_variance,changed_answer_correct_rate,question_paper_set_id,percentile,rank
362,362,42.3,50.1,27.3,119.8,23.33,0.447,4,0.9554820113163233,18556
363,363,106.8,55.4,98.0,260.2,24.5,0.251,1,48.72157574463542,9600
364,364,11.6,33.1,73.6,118.3,22.1,0.189,3,0.896765239671186,18567
365,365,74.6,27.7,88.4,190.8,8.26,0.283,2,11.874132593146152,16506
366,366,66.2,42.6,111.8,220.6,22.21,0.123,1,24.89324223337248,14070
367,367,36.1,81.7,56.9,174.7,12.12,0.399,4,7.4383473897726065,17339
368,368,126.2,104.1,23.6,253.9,23.28,0.361,2,44.73684210526316,10348
369,369,147.7,71.8,131.6,351.0,9.26,0.369,1,89.94341838368742,1884
370,370,77.9,58.4,97.9,234.2,14.35,0.399,1,32.4383473897726,12653
371,371,65.3,145.2,122.9,333.4,10.9,0.386,2,85.56634995195901,2701
372,372,90.9,90.1,66.3,247.3,11.21,0.408,4,40.45585566349952,11149
373,373,106.2,69.5,36.6,212.3,16.58,0.329,4,20.96722536564535,14799
374,374,83.8,63.2,122.4,269.4,22.83,0.263,2,54.419771538379415,8536
375,375,64.4,37.0,118.7,220.0,17.83,0.339,1,24.527596882673215,14134
376,376,132.9,28.4,73.3,234.6,15.75,0.311,1,32.75061385715811,12591
377,377,87.7,49.6,125.6,262.9,21.59,0.367,1,50.320273299882565,9304
378,378,109.8,56.9,103.5,270.1,18.57,0.434,1,54.918864097363084,8439
379,379,65.1,31.2,139.7,236.0,16.99,0.444,2,33.532614497704714,12447
380,380,99.2,49.8,122.9,271.9,22.8,0.331,3,56.21330201772179,8196
381,381,107.8,0.0,115.8,223.6,13.05,0.421,3,26.566670225258886,13750
382,382,103.2,65.4,58.2,226.8,19.99,0.307,1,28.205401942991355,13447
383,383,86.0,92.1,66.4,244.6,16.04,0.13,1,38.923881712394575,11437
384,384,48.5,146.1,136.7,331.4,8.41,0.119,1,84.90445179886837,2826
385,385,107.0,128.1,104.6,339.7,9.02,0.339,3,87.30650154798761,2375
386,386,96.8,57.8,86.5,241.1,22.99,0.36,4,36.6846375573823,11858
387,387,91.3,77.0,94.0,262.3,10.38,0.237,3,49.94929006085192,9373
388,388,141.9,84.8,109.5,336.1,18.38,0.264,2,86.2816269883634,2569
389,389,90.5,32.3,98.6,221.4,19.93,0.243,1,25.242873919077613,14000
390,390,67.8,103.8,38.6,210.2,19.26,0.388,3,19.92633714102701,14998
391,391,98.6,18.4,62.7,179.7,23.32,0.263,1,8.604675990178286,17120
392,392,64.3,60.8,73.6,198.7,10.19,0.343,3,14.874025835379523,15945
393,393,51.2,148.1,86.2,285.5,13.37,0.246,2,63.995943204868155,6741
394,394,8.5,140.8,123.3,272.6,12.92,0.271,4,56.699049855877014,8108
395,395,86.8,65.0,47.1,198.9,9.86,0.213,4,14.946087327853103,15931
396,396,95.4,62.3,53.1,210.9,24.03,0.289,2,20.275968826732143,14933
397,397,78.3,144.9,178.7,401.9,14.56,0.15,4,95.6202626241059,820
398,398,59.9,0.0,118.6,178.5,20.07,0.208,3,8.316430020283976,17171
399,399,114.8,90.2,124.0,329.0,8.57,0.321,3,84.12778904665315,2967
400,400,113.5,94.4,81.8,289.7,8.62,0.244,2,66.34461407067364,6301
401,401,114.8,41.6,162.5,318.9,13.84,0.255,3,80.4259634888438,3663
402,402,134.7,98.8,20.4,254.0,21.68,0.356,2,44.80089676523967,10337
403,403,125.0,87.9,109.6,322.4,10.93,0.405,2,81.67502935838581,3431
404,404,107.4,89.8,45.8,242.9,12.22,0.263,2,37.8242767161311,11644
405,405,50.8,69.1,99.0,219.0,19.76,0.214,1,24.060531653677806,14223
406,406,151.2,147.1,148.3,446.6,1.75,0.919,3,97.05615458524608,551
407,407,100.1,65.6,130.7,296.4,20.5,0.307,3,70.00640546599766,5618
408,408,62.7,51.2,123.1,237.0,18.69,0.279,1,34.11711326999039,12339
409,409,84.4,45.8,109.3,239.5,10.11,0.44,4,35.74783815522579,12030
410,410,91.3,122.9,22.2,236.4,17.08,0.435,3,33.77548841678232,12403
411,411,69.8,84.8,71.1,225.6,24.16,0.37,3,27.551510622397778,13569
412,412,105.9,121.8,153.7,381.3,24.8,0.257,4,94.32849364791288,1063
413,413,89.2,51.6,84.7,225.5,19.34,0.149,2,27.500800683249704,13579
414,414,60.8,82.9,98.1,241.8,18.35,0.344,4,37.11967545638945,11777
415,415,78.7,100.8,126.5,306.0,10.89,0.194,2,74.8638838475499,4704
416,416,105.7,49.0,72.3,227.0,16.27,0.257,1,28.322835486281626,13425
417,417,79.9,109.2,99.4,288.6,21.74,0.366,2,65.65068858759476,6431
418,418,53.7,8.7,98.0,160.4,24.03,0.191,4,4.582577132486389,17876
419,419,75.8,57.6,74.6,208.0,13.22,0.361,2,18.973524073876373,15174
420,420,102.1,105.2,132.0,339.3,18.26,0.271,3,87.18639906053166,2400
421,421,39.0,173.2,164.7,376.9,11.09,0.425,3,93.95217252055087,1134
423,423,109.8,90.6,68.2,268.6,13.81,0.398,2,54.0674709085086,8601
424,424,26.1,29.7,111.7,167.6,16.64,0.294,4,5.919718159496103,17624
425,425,69.6,103.3,71.3,244.2,10.39,0.136,2,38.6730009608199,11483
426,426,69.7,96.1,39.3,205.1,12.47,0.424,2,17.55364577773033,15443
427,427,81.8,60.2,148.9,290.9,23.39,0.111,3,67.05455321874666,6168
428,428,48.1,65.7,107.6,221.4,14.42,0.327,4,25.242873919077613,14000
429,429,101.6,71.1,172.9,345.6,11.1,0.256,2,88.81178605743568,2096
430,430,108.0,80.0,91.1,279.1,16.42,0.236,2,60.30746236788727,7434
431,431,136.9,99.6,93.5,330.1,10.56,0.192,2,84.50944806234654,2901
432,432,82.1,94.3,78.9,255.3,9.0,0.144,3,45.72702039073342,10162
433,433,91.9,105.1,38.0,235.0,22.72,0.112,3,32.98814988790434,12551
434,434,34.0,54.1,79.8,168.0,11.47,0.128,2,6.0158001494608735,17604
435,435,55.0,51.9,65.4,172.3,11.82,0.386,3,6.931247998291876,17432
436,436,59.3,111.8,134.6,305.6,12.05,0.31,4,74.69040247678018,4739
437,437,57.4,103.7,152.0,313.2,12.27,0.355,1,77.99188640973631,4121
438,438,20.4,19.8,119.8,160.0,14.16,0.228,3,4.555887690829508,17881
439,439,171.4,21.0,53.1,245.5,19.31,0.136,2,39.430981103875304,11342
441,441,82.4,96.4,59.7,238.6,15.62,0.3,3,35.19002882459699,12139
442,442,74.5,74.6,96.1,245.2,15.81,0.427,2,39.313547560585036,11365
443,443,110.0,117.7,45.5,273.2,23.19,0.305,4,57.016654211593895,8049
444,444,84.8,69.8,91.2,245.8,23.52,0.313,1,39.5884488096509,11312
445,445,92.1,105.6,86.8,284.4,9.49,0.358,2,63.32070033094907,6868
446,446,24.7,126.5,150.2,301.4,9.99,0.193,3,72.76876267748479,5100
447,447,92.6,130.2,69.3,292.1,23.33,0.426,1,67.84722963595601,6015
448,448,57.7,2.7,117.0,177.4,11.1,0.38,2,8.060211380377922,17224
449,449,138.5,14.7,111.5,264.8,9.83,0.345,2,51.68944165688054,9046
450,450,80.1,102.7,121.6,304.4,17.5,0.384,4,74.10590370449451,4849
451,451,106.4,103.3,81.9,291.7,19.38,0.161,1,67.57499733105583,6066
452,452,100.3,61.9,129.3,291.4,16.74,0.208,2,67.37215757446354,6110
453,453,76.6,32.3,0.0,108.9,23.56,0.219,3,0.5844987722856838,18625
454,454,70.3,84.4,83.0,237.6,8.8,0.372,4,34.52012383900929,12261
455,455,73.8,21.5,11.7,107.0,24.54,0.177,2,0.5070993914807302,18640
456,456,90.0,59.5,46.7,196.2,16.07,0.166,1,13.859827052418064,16134
457,457,75.3,0.0,137.5,212.8,12.79,0.353,3,21.234119782214155,14754
458,458,99.5,57.8,173.9,331.3,19.69,0.356,4,84.86441763638305,2833
459,459,31.7,39.1,133.4,204.2,10.53,0.204,3,17.16664887370556,15515
460,460,94.1,71.8,99.1,264.9,23.68,0.441,3,51.75349631685705,9034
461,461,60.5,80.0,130.7,271.2,18.43,0.152,1,55.72755417956656,8290
462,462,62.1,56.4,179.6,298.1,11.68,0.167,1,70.8898259848404,5448
463,463,138.7,51.6,123.5,313.9,17.93,0.173,4,78.29347710045906,4064
464,464,168.1,86.5,131.2,385.8,11.78,0.242,4,94.65944272445822,1001
465,465,116.7,115.9,130.4,363.0,16.52,0.344,2,92.19600725952813,1462
466,466,49.6,83.9,69.5,203.0,24.55,0.382,3,16.63286004056795,15616
467,467,114.7,106.1,117.9,338.8,14.59,0.124,3,87.01558663392763,2429
468,468,27.5,46.5,72.2,146.2,19.27,0.122,4,2.7703640439841997,18214
469,469,45.2,40.5,59.1,144.7,11.57,0.414,3,2.623572114871357,18242
470,470,99.1,112.4,116.3,327.8,9.17,0.385,2,83.7114337568058,3050
471,471,116.5,98.4,0.0,214.9,24.64,0.433,1,22.2296359560158,14565
472,472,54.7,29.7,92.8,177.2,12.94,0.116,1,8.03352193872104,17229
473,473,71.4,110.6,35.0,217.0,14.68,0.181,1,23.227821073983133,14379
474,474,102.4,66.3,117.0,285.8,24.87,0.294,3,64.12405252482118,6718
475,475,78.4,3.7,112.4,194.5,23.26,0.202,2,13.141881071847978,16269
476,476,146.2,125.2,91.3,362.7,12.5,0.228,3,92.14262837621438,1471
477,477,107.0,44.5,121.5,273.0,16.41,0.116,4,56.9259101099605,8068
478,478,82.4,166.2,41.8,290.4,20.03,0.416,4,66.76363830468667,6221
480,480,153.5,142.2,147.0,442.8,1.86,0.722,4,96.79459805700866,601
481,481,109.7,85.1,77.2,271.9,10.81,0.121,2,56.21330201772179,8196
482,482,110.3,94.4,89.5,294.2,17.58,0.22,2,68.90680046973418,5822
483,483,85.2,78.4,139.5,303.1,10.03,0.447,2,73.4787018255578,4966
484,484,91.5,0.4,121.0,212.9,14.31,0.384,3,21.279491833030853,14744
485,485,117.1,161.3,132.1,410.5,10.49,0.447,3,95.89783281733746,769
486,486,46.3,89.6,126.2,262.1,15.32,0.399,2,49.82651862923028,9396
487,487,113.9,87.9,129.4,331.3,8.07,0.165,3,84.86441763638305,2833
488,488,71.7,103.2,119.0,293.8,15.63,0.161,2,68.69328493647913,5863
489,489,80.0,66.8,50.8,197.6,22.64,0.139,1,14.430981103875308,16029
490,490,141.6,105.6,64.7,311.8,19.33,0.258,1,77.4607665207644,4221
491,491,53.4,89.2,101.7,244.3,10.92,0.333,2,38.761076118287605,11465
492,492,126.2,91.1,100.3,317.6,10.62,0.195,4,79.87882993487776,3767
493,493,92.4,65.7,101.1,259.3,10.61,0.333,2,48.19846268816057,9699
494,494,93.5,70.0,62.7,226.2,21.02,0.428,4,27.92249386142842,13498
495,495,52.5,106.2,108.5,267.2,15.43,0.176,4,53.18671933383153,8765
496,496,134.2,63.7,151.6,349.5,12.82,0.151,2,89.63648980463329,1942
497,497,130.0,138.5,20.3,288.9,20.14,0.212,4,65.86687306501547,6390
498,498,97.3,109.0,73.1,279.5,12.83,0.151,1,60.55567417529625,7384
499,499,91.8,33.8,73.3,199.0,18.2,0.111,1,14.978114657841356,15928
500,500,109.2,44.1,90.4,243.7,24.69,0.248,3,38.37941710259422,11539
501,501,104.5,55.9,146.6,307.0,12.96,0.249,4,75.30159069072275,4625
502,502,32.6,102.7,82.8,218.1,12.17,0.144,1,23.6815415821501,14295
503,503,33.2,42.1,148.7,224.0,22.33,0.326,1,26.748158428525677,13720
504,504,105.3,80.2,95.8,281.2,8.27,0.155,1,61.50048040994982,7208
505,505,37.4,39.9,131.5,208.8,12.84,0.218,2,19.320486815415823,15111
506,506,40.0,79.8,90.7,210.4,14.72,0.272,4,20.017081242660403,14980
507,507,80.7,93.2,109.7,283.6,17.56,0.398,2,62.89900715277036,6946
508,508,52.0,118.2,83.9,254.1,13.44,0.172,2,44.87028931354756,10322
509,509,128.5,75.1,11.0,214.6,8.96,0.138,2,22.10419558022846,14592
510,510,16.2,44.0,0.0,60.2,9.65,0.131,2,0.01601366499412832,18732
511,511,115.3,159.3,127.2,401.8,12.83,0.333,3,95.60691790327746,824
512,512,163.1,149.8,153.7,466.6,1.89,0.928,4,98.84434717625707,217
513,513,74.4,66.1,84.3,224.8,8.44,0.214,2,27.167182662538696,13640
514,514,91.8,73.3,25.7,190.9,12.25,0.103,1,11.91950464396285,16499
515,515,96.3,124.1,69.6,290.0,22.97,0.18,3,66.54211593893456,6263
516,516,86.4,110.4,132.2,329.0,20.78,0.144,3,84.12778904665315,2967
517,517,146.8,62.9,93.6,303.4,13.45,0.382,3,73.6174869221736,4940
518,518,77.3,173.8,122.3,373.4,9.4,0.159,2,93.60254083484574,1199
519,519,83.8,138.4,46.7,268.9,14.5,0.108,3,54.20358706095868,8576
520,520,44.5,74.0,121.7,240.2,20.55,0.17,3,36.166862389238815,11952
521,521,90.2,111.3,113.3,314.8,24.03,0.438,2,78.65912245115832,3996
522,522,54.3,121.8,97.4,273.6,20.86,0.228,3,57.2621970748372,8004
523,523,28.7,20.7,99.7,149.1,17.53,0.365,3,3.1146578413579586,18150
524,524,71.0,66.8,90.1,227.8,17.36,0.388,2,28.776555994448593,13338
525,525,99.9,96.8,153.2,349.9,10.05,0.168,3,89.71122024127254,1927
526,526,99.7,77.4,109.0,286.1,14.84,0.127,4,64.27084445393403,6688
527,527,154.7,57.3,69.4,281.4,24.24,0.261,4,61.60723817657735,7190
528,528,133.2,154.5,88.8,376.6,10.08,0.334,1,93.92014519056261,1139
529,529,76.0,77.4,28.7,182.1,19.84,0.417,3,9.218533148286538,17006
531,531,121.2,101.3,30.5,252.9,12.09,0.325,2,44.01088929219601,10484
532,532,62.8,102.5,49.9,215.2,16.05,0.336,1,22.392441550122772,14533
533,533,92.7,109.9,25.7,228.3,15.9,0.373,4,29.075477741005656,13283
534,534,70.1,59.8,28.0,157.8,10.01,0.129,4,4.243621223444006,17938
535,535,89.6,28.0,40.0,157.6,19.46,0.149,1,4.208924949290061,17945
536,536,30.3,46.6,142.0,218.9,13.72,0.448,3,24.009821714529732,14233
537,537,82.0,110.6,96.1,288.7,20.14,0.406,3,65.73342585673107,6411
538,538,102.3,123.0,51.6,276.8,11.16,0.3,4,58.99167289420305,7676
539,539,113.3,73.2,83.6,270.1,18.34,0.133,2,54.918864097363084,8439
540,540,105.1,158.0,94.9,358.0,20.13,0.299,1,91.30724885235401,1628
541,541,45.3,33.1,68.4,146.7,14.9,0.261,4,2.8450944806234655,18202
542,542,105.6,53.3,93.2,252.1,8.93,0.445,1,43.52781039820647,10577
544,544,161.9,145.5,144.7,452.1,1.42,0.775,3,97.54190242340131,461
545,545,111.2,76.2,43.5,230.9,8.12,0.314,3,30.53005231130565,13009
546,546,122.3,52.3,12.0,186.7,22.83,0.257,2,10.649087221095336,16737
547,547,89.5,40.6,58.6,188.7,12.23,0.231,3,11.23091704921533,16628
549,549,122.5,37.7,80.9,241.1,18.8,0.37,2,36.6846375573823,11858
550,550,87.3,163.8,112.6,363.7,15.89,0.11,2,92.28408241699584,1446
551,551,180.0,52.3,97.7,330.0,17.29,0.274,2,84.47742073235828,2906
552,552,75.5,118.0,93.0,286.5,24.12,0.155,4,64.48435998718907,6648
553,553,106.4,90.9,109.7,307.0,12.12,0.449,1,75.30159069072275,4625
554,554,84.2,19.8,125.8,229.8,18.11,0.367,1,29.873492046546385,13131
555,555,18.5,89.0,95.8,203.3,19.08,0.327,4,16.755631472189602,15595
556,556,31.0,0.0,115.2,146.2,17.87,0.119,4,2.7703640439841997,18214
557,557,84.7,44.9,112.0,241.6,15.11,0.132,2,37.01558663392762,11797
558,558,101.4,58.0,78.7,238.0,20.3,0.102,4,34.76833564641827,12212
559,559,80.2,88.9,142.2,311.4,22.53,0.198,1,77.3006298708231,4248
560,560,104.1,89.3,125.1,318.5,8.1,0.227,4,80.24981317390841,3698
561,561,139.0,82.5,118.7,340.2,12.48,0.143,3,87.46396925376321,2347
562,562,154.3,159.9,152.7,466.8,0.78,0.823,1,98.87637450624534,211
563,563,74.8,102.5,138.2,315.6,15.15,0.11,4,79.02743674602327,3924
564,564,40.5,49.3,75.7,165.5,19.7,0.36,1,5.452652930500694,17713
565,565,36.9,95.6,53.0,185.5,13.49,0.183,2,10.272766093733319,16808
566,566,74.3,117.4,149.0,340.6,20.5,0.219,3,87.6000854062133,2323
568,568,98.1,76.2,102.4,276.7,12.37,0.401,1,58.91160456923241,7692
569,569,103.2,71.5,103.3,278.1,21.88,0.394,1,59.72296359560158,7542
570,570,87.9,79.9,66.1,234.0,14.91,0.374,2,32.33692751147646,12674
571,571,126.1,38.8,56.3,221.2,17.66,0.346,3,25.133447208284405,14023
572,572,123.4,30.6,134.8,288.8,12.65,0.208,2,65.81082523753604,6402
573,573,90.4,62.6,123.4,276.5,23.08,0.203,1,58.76214369595388,7723
574,574,103.0,158.1,85.3,346.4,23.01,0.352,4,88.9639158748799,2067
575,575,105.0,153.4,135.5,394.0,15.69,0.137,1,95.14519056261344,910
576,576,50.7,100.5,131.0,282.2,16.4,0.41,3,62.07964129390413,7100
578,578,106.1,135.7,113.7,355.5,18.03,0.407,4,90.83484573502723,1716
579,579,98.6,104.7,160.9,364.1,15.62,0.151,3,92.30810291448704,1442
580,580,64.5,57.0,75.8,197.2,22.13,0.229,2,14.278851286431088,16058
581,581,10.9,37.0,34.9,82.8,11.06,0.192,4,0.12277143162165048,18712
582,582,114.8,141.2,173.0,428.9,16.22,0.435,1,96.33820860467598,687
583,583,59.3,94.7,115.1,269.0,9.72,0.266,4,54.248959111775385,8569
584,584,58.2,87.4,108.1,253.6,22.36,0.252,1,44.53667129283655,10385
585,585,63.4,80.5,111.4,255.3,16.95,0.373,1,45.72702039073342,10162
586,586,69.1,63.0,117.3,249.3,18.6,0.331,1,41.65954948222483,10922
587,587,32.4,33.1,77.2,142.8,21.89,0.17,2,2.5034696274153942,18266
588,588,58.7,0.0,137.9,196.6,15.6,0.355,2,14.017294758193657,16104
589,589,4.9,79.4,85.7,170.1,17.78,0.111,2,6.458844880965091,17523
590,590,75.7,50.4,116.4,242.5,8.2,0.386,2,37.570727020390734,11688
591,591,153.2,148.2,164.6,465.9,1.78,0.745,4,98.7722856837835,230
592,592,82.8,130.2,124.9,337.9,16.04,0.106,4,86.79139532400983,2473
593,593,112.1,91.2,126.4,329.7,23.11,0.176,3,84.35464930073663,2930
594,594,95.2,84.5,60.2,239.9,24.45,0.228,4,35.993381018469094,11987
595,595,146.8,32.5,58.9,238.2,10.19,0.112,2,34.915127575531116,12186
596,596,84.4,77.4,43.7,205.5,15.89,0.423,1,17.727127148500053,15410
597,597,54.5,114.5,69.8,238.8,8.69,0.426,3,35.30746236788727,12114
598,598,46.4,32.6,34.9,113.8,23.28,0.117,2,0.744635422226967,18595
600,600,70.1,73.9,71.8,215.7,10.8,0.364,3,22.589943418383687,14498
601,601,57.7,46.5,110.6,214.9,21.99,0.289,1,22.2296359560158,14565
602,602,75.5,158.3,8.3,242.2,12.2,0.322,2,37.34119782214156,11729
603,603,136.3,145.9,145.0,427.1,1.39,0.761,4,96.2688160563681,700
604,604,32.7,53.2,72.0,157.9,19.31,0.189,2,4.26497277676951,17935
605,605,83.0,65.5,115.9,264.4,18.73,0.137,1,51.467919291128425,9086
606,606,84.8,136.5,83.8,305.1,22.07,0.319,4,74.46087327853101,4782
607,607,87.8,113.4,85.4,286.5,8.8,0.103,2,64.48435998718907,6648
608,608,2.0,31.8,113.4,147.1,15.03,0.34,1,2.877121810611722,18196
609,609,138.8,40.9,79.7,259.5,22.33,0.375,1,48.28920678979396,9685
610,610,154.4,142.6,154.9,451.9,1.85,0.7,3,97.50987509341304,465
611,611,98.8,4.7,65.8,169.2,18.28,0.122,2,6.2826945660296785,17557
612,612,133.4,48.4,117.3,299.1,8.09,0.326,1,71.4476353154692,5340
613,613,82.2,55.3,82.2,219.7,19.14,0.412,2,24.375467065228996,14166
614,614,118.9,0.0,111.9,230.7,23.32,0.188,3,30.399274047186932,13034
615,615,126.6,88.0,85.5,300.2,21.53,0.269,4,72.10419558022846,5220
616,616,32.2,0.0,135.8,168.0,15.82,0.433,3,6.0158001494608735,17604
617,617,106.0,120.0,79.7,305.7,21.18,0.275,1,74.7304366392655,4732
618,618,88.2,80.2,100.1,268.5,19.54,0.391,3,54.01142308102914,8612
619,619,158.1,150.3,157.9,466.4,0.8,0.734,1,98.83100245542863,219
620,620,100.0,94.7,132.4,327.0,17.21,0.43,4,83.41251201024875,3107
621,621,45.1,85.7,148.7,279.6,9.57,0.422,1,60.6117220027757,7377
622,622,71.9,60.9,158.6,291.4,12.81,0.292,3,67.37215757446354,6110
623,623,154.9,148.5,142.9,446.3,1.31,0.889,3,97.01612042276075,560
624,624,79.5,83.6,101.7,264.8,14.61,0.235,2,51.68944165688054,9046
625,625,35.2,93.5,138.0,266.7,22.72,0.259,4,52.87979075477741,8824
626,626,146.1,66.0,52.7,264.8,13.49,0.151,1,51.68944165688054,9046
627,627,83.7,77.4,116.5,277.7,13.01,0.379,2,59.48542756485534,7586
628,628,78.2,65.7,152.6,296.5,17.01,0.266,2,70.05444646098003,5605
629,629,102.5,180.0,142.8,425.3,18.91,0.234,2,96.23145083804847,706
630,630,77.5,22.2,111.7,211.3,8.04,0.4,3,20.465463862495998,14897
631,631,52.0,113.8,38.8,204.6,24.63,0.21,4,17.342799188640974,15480
632,632,112.1,97.3,103.0,312.3,20.42,0.421,4,77.64225472403116,4185
633,633,165.4,140.8,144.2,450.4,2.01,0.786,2,97.3417316109747,498
635,635,83.4,89.9,111.8,285.0,13.7,0.27,2,63.68901462581403,6796
636,636,89.4,102.8,64.6,256.8,16.97,0.226,2,46.6931781787125,9981
637,637,51.4,104.8,101.8,258.0,20.57,0.102,2,47.349738443471765,9857
638,638,65.2,73.3,45.1,183.6,11.18,0.4,1,9.618874773139746,16930
639,639,102.6,67.9,65.1,235.6,14.7,0.126,3,33.276395857798654,12494
640,640,133.2,65.2,73.0,271.4,20.89,0.196,3,55.852994555353895,8266
641,641,105.0,113.4,131.5,349.9,22.28,0.446,3,89.71122024127254,1927
642,642,76.3,65.6,123.4,265.3,22.17,0.136,3,52.00971495676311,8986
643,643,161.5,3.7,89.0,254.2,9.24,0.361,3,44.955695526849574,10305
644,644,58.5,78.2,123.3,259.9,12.3,0.147,4,48.49204654638625,9642
645,645,77.6,50.7,180.0,308.3,20.04,0.23,3,75.91010996049963,4509
646,646,112.5,51.1,140.1,303.7,8.61,0.137,4,73.73225152129818,4915
647,647,84.1,25.3,58.3,167.8,8.81,0.195,2,5.957083377815736,17617
648,648,150.1,73.9,120.5,344.5,22.48,0.19,3,88.55556741752963,2140
649,649,63.7,95.4,91.8,250.9,18.33,0.249,4,42.7378029251628,10720
650,650,48.8,137.2,108.1,294.1,21.83,0.287,3,68.85875947475178,5831
651,651,67.6,116.5,59.2,243.3,11.07,0.184,4,38.080495356037154,11593
652,652,108.3,114.7,50.4,273.4,22.32,0.125,2,57.11006725739297,8030
653,653,90.8,123.0,122.2,336.0,12.93,0.37,4,86.2602754350379,2574
654,654,123.0,66.6,135.7,325.3,17.66,0.257,2,82.80666168463756,3220
655,655,49.3,157.0,77.7,284.0,10.01,0.446,4,63.1365431835166,6901
656,656,0.0,24.5,64.7,89.2,21.0,0.133,2,0.18682609159816377,18700
657,657,31.3,48.4,50.4,130.1,12.27,0.175,3,1.4545745702999893,18461
659,659,94.6,73.2,69.3,237.1,18.12,0.286,2,34.18650581829828,12323
660,660,78.5,33.8,88.9,201.2,20.93,0.282,2,15.773460019216397,15777
661,661,68.5,97.2,152.2,317.9,18.15,0.248,3,80.02028397565924,3738
662,662,82.6,56.4,135.0,274.0,8.43,0.377,1,57.491726273086364,7960
663,663,114.7,25.6,84.6,224.9,23.2,0.163,1,27.231237322515213,13628
664,664,102.0,93.2,39.6,234.8,17.07,0.409,4,32.878723177111134,12571
665,665,149.3,120.9,87.3,357.5,8.74,0.266,2,91.21383580655493,1647
666,666,9.3,97.3,122.4,229.0,17.16,0.377,3,29.41443365004804,13220
667,667,85.0,66.4,55.9,207.3,8.4,0.123,3,18.647912885662432,15237
668,668,126.5,73.8,53.3,253.5,15.32,0.148,1,44.46460980036298,10399
669,669,66.8,154.3,104.9,326.0,11.53,0.382,2,83.05754243621224,3174
670,670,102.1,97.0,66.3,265.4,8.32,0.279,4,52.06309384007687,8978
671,671,41.3,70.7,87.0,199.1,13.63,0.441,2,15.010141987829615,15919
672,672,62.0,78.9,45.6,186.6,16.34,0.271,2,10.603715170278639,16744
673,673,79.9,97.3,103.1,280.2,11.52,0.399,1,60.93199530265827,7316
674,674,124.6,59.2,140.4,324.3,16.78,0.323,4,82.4383473897726,3289
675,675,108.5,37.0,38.5,184.0,18.27,0.203,2,9.773673534749653,16902
676,676,133.6,147.0,151.9,432.4,24.72,0.139,3,96.40760115298389,674
677,677,77.9,65.7,102.5,246.1,22.88,0.262,4,39.780612789580445,11277
678,678,46.6,158.8,135.8,341.2,19.29,0.32,4,87.70951211700651,2300
680,680,7.9,83.6,42.3,133.8,21.24,0.264,4,1.6947795452119143,18417
681,681,47.1,69.1,75.0,191.2,11.2,0.13,2,12.05295185224725,16475
682,682,80.9,78.3,41.1,200.2,8.05,0.385,2,15.447848831002457,15838
683,683,127.5,73.8,65.9,267.2,8.25,0.399,1,53.18671933383153,8765
684,684,116.2,45.6,119.6,281.3,18.08,0.19,2,61.55919718159496,7198
685,685,85.7,27.3,89.6,202.7,24.09,0.416,1,16.45670972563254,15647
686,686,33.7,107.4,64.6,205.7,12.6,0.33,3,17.844560691790328,15384
687,687,84.7,47.5,51.9,184.1,19.73,0.212,2,9.811038753069285,16893
689,689,87.7,65.2,56.0,208.9,10.3,0.217,2,19.360520977901142,15106
690,690,68.7,92.9,63.3,224.9,24.58,0.123,3,27.231237322515213,13628
691,691,35.2,36.3,77.5,149.0,14.43,0.316,2,3.0959752321981426,18154
692,692,132.1,46.7,16.5,195.3,9.35,0.234,3,13.515533255044303,16200
693,693,94.1,47.6,126.7,268.4,9.73,0.241,4,53.93936158855557,8622
696,696,98.6,157.4,94.6,350.6,24.57,0.114,2,89.88737055620797,1895
697,697,74.3,87.8,26.4,188.5,21.46,0.357,1,11.166862389238817,16641
699,699,60.8,97.7,18.9,177.4,9.7,0.245,4,8.060211380377922,17224
700,700,101.1,85.0,122.7,308.9,21.54,0.281,3,76.16632860040568,4462
701,701,71.8,134.0,129.6,335.5,15.57,0.201,4,86.17220027757018,2589
702,702,131.2,78.6,70.5,280.3,18.35,0.122,4,60.98270524180634,7306
703,703,90.4,85.7,74.8,250.9,9.2,0.342,3,42.7378029251628,10720
704,704,67.4,90.6,116.0,274.0,13.16,0.196,1,57.491726273086364,7960
705,705,86.5,125.3,87.0,298.8,19.2,0.256,4,71.27415394469948,5379
706,706,131.1,117.7,95.3,344.0,9.73,0.18,2,88.43813387423936,2164
707,707,76.9,95.6,125.1,297.6,16.08,0.251,4,70.64695206576278,5495
708,708,63.3,20.8,102.2,186.2,15.75,0.397,2,10.472936906159923,16772
709,709,43.5,83.6,122.7,249.7,19.26,0.436,1,41.94779545211914,10869
